视频类型,关联BV号,text,id,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数,点踩数,子分区ID,UP主.x,UP主ID,视频链接,抓取小时,抓取时间,稿件发布时间,UP主.y,UP主ID.y,official_role,official_title,official_desc,official_type,if_state,mid,name,sex,data_follower,archive_count,like_num,condition
相关视频,BV19vsueMEQH,中国 驻美 大使 谢锋 向美商 界 介绍 黑神话悟空,BV1VU411m7nT,48484,81,0,446,274,1082,6883,0,热点,环球时报,10303206.0,https://www.bilibili.com/video/BV1VU411m7nT/,911,2024-08-27 14:53,2024-08-28 07:42:52,环球时报,10303206.0,5.0,环球时报官方账号,,1.0,1,10303206.0,环球时报,保密,1859948,8443,33845218,所有自制视频总播放数>=100万
相关视频,BV1Z54feQE7L,和田 劫机 案 画面 曝光 恐怖分子 效仿 美国 试图 劫机 发动 袭击,BV1XF411z7bX,183115,11,135,720,37,131,4972,0,热点,环球网,483787858.0,https://www.bilibili.com/video/BV1XF411z7bX/,1316,2024-09-13 11:53,2021-12-14 07:10:59,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1422102,30098,210818986,单个自制视频总播放数>=100万
相关视频,BV1UH4y1c7KG,乌军 攻入 俄 领土 普京 当务之急 乌军 赶走,BV1hb421J7KA,152950,121,1563,473,62,593,5463,0,热点,央视军事,46470268.0,https://www.bilibili.com/video/BV1hb421J7KA/,596,2024-08-14 11:53,2024-08-13 02:36:37,央视军事,46470268.0,5.0,央视军事官方账号,中央广播电视总台国防军事频道官方账号,1.0,1,46470268.0,央视军事,保密,1635512,1384,23141868,
相关视频,BV14x4y14754,感谢 坚持 梦,BV1Qm4y1T7fB,879100,1843,1843,15483,39952,5836,107799,0,篮球,新华社,473837611.0,https://www.bilibili.com/video/BV1Qm4y1T7fB/,268,2024-07-31 19:53,2023-08-31 08:13:08,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1Mw4m1k7rf,疫苗 护照 随意 出境 全球 推广 难点,BV1nK4y1T7ij,40183,37,145,126,150,96,8038,0,社会,央视新闻,456664753.0,https://www.bilibili.com/video/BV1nK4y1T7ij/,625,2024-08-15 16:53,2021-03-20 00:30:03,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19538939,7435,351374038,单个自制视频总播放数>=100万
相关视频,BV1vH4y1c7Ev,传奇 布雷 迪 现场 观看 全红婵 陈芋汐 跳水 比赛 发 中文 惊叹 人外有人 天外有天,BV1z2421Z7N4,87824,5,81,68,10,20,3802,0,竞技体育,观察者网,10330740.0,https://www.bilibili.com/video/BV1z2421Z7N4/,419,2024-08-07 02:53,2024-08-07 07:47:58,观察者网,10330740.0,5.0,观察者网 官方账号,,1.0,1,10330740.0,观察者网,保密,7380447,18013,448282665,单个自制视频总播放数>=100万
热门视频,,以色列 代表 联大 马戏团 当场 遭回 怼,BV1bFt5e7EPy,148437,814,498,1714,1897,1361,17008,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1bFt5e7EPy/,1395,2024-09-16 18:53,2024-09-18 03:52:58,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19554364,7443,351841688,单个自制视频总播放数>=100万
相关视频,BV1hmsoeeEcX,车停 地库 偷开 未 发现 原因 偷开 每次 还车 还加 块钱 油,BV1Z8xPeFEpa,97793,7,335,69,11,77,1900,0,社会,四川观察,487614876.0,https://www.bilibili.com/video/BV1Z8xPeFEpa/,1646,2024-09-27 05:53,2024-09-28 03:33:54,四川观察,487614876.0,5.0,四川广播电视台官方账号,,1.0,1,487614876.0,四川观察,保密,939183,10883,153387295,单个自制视频总播放数>=100万
相关视频,BV15oHZeiEJS,女生 金池长老 神 还原 觉得 角色 可爱,BV1UnH9eyEMv,142407,35,150,161,12,302,3854,0,综合,西部决策D视频,602902262.0,https://www.bilibili.com/video/BV1UnH9eyEMv/,1143,2024-09-06 06:53,2024-09-06 15:15:37,西部决策D视频,602902262.0,5.0,西部决策网D视频官方账号,,1.0,1,602902262.0,西部决策D视频,保密,76216,21131,24338022,单个自制视频总播放数>=100万
相关视频,BV1WYt4eVEX3,第一期 少年 十八岁 周深 讲述 国宝 背后 少年 故事 国家 宝藏 展演 季,BV1qL411G7gX,2687118,14749,2034,14545,14026,4309,36626,0,Unknown,CCTV_国家宝藏,258844831.0,https://www.bilibili.com/video/BV1qL411G7gX/,1378,2024-09-16 01:53,2021-10-23 11:45:01,CCTV_国家宝藏,258844831.0,5.0,中央广播电视总台央视《国家宝藏》节目,,1.0,1,258844831.0,CCTV_国家宝藏,保密,1328568,788,3463704,
相关视频,BV1Vb42177bP,第五 金 盛李豪 光靠 干饭 夺 一金,BV1cS421d7Xw,266958,153,771,510,250,259,16988,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV1cS421d7Xw/,210,2024-07-29 09:53,2024-07-29 10:44:08,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1HM4m1Y7vx,中国 速度 武警 连夜 架桥 连接 受灾 村,BV1iT421r7ow,25919,13,84,105,45,45,2545,0,社会,央视网快看,451320374.0,https://www.bilibili.com/video/BV1iT421r7ow/,876,2024-08-26 03:53,2024-08-22 07:55:03,央视网快看,451320374.0,5.0,央视网新闻频道官方账号,,1.0,1,451320374.0,央视网快看,保密,1793918,7797,65781077,
热门视频,,完整 视频 天安门广场 国庆 升国旗 仪式,BV1Vsx8ebEVR,67371,581,321,1165,2889,999,9357,0,热点,央视网,222103174.0,https://www.bilibili.com/video/BV1Vsx8ebEVR/,1693,2024-09-29 04:53,2024-09-30 22:44:06,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4424576,23056,180973571,单个自制视频总播放数>=100万
相关视频,BV1Km21YaETJ,别酸 北国 蔓越莓 竟是 国产 真酸主播 三农,BV155411i7u8,402708,447,1306,1156,1043,690,42957,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV155411i7u8/,163,2024-10-11 12:53,2024-01-08 15:17:06,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2767418,1247,73437459,单个自制视频总播放数>=100万
热门视频,,现场 画面 总理 联大 发言 国 代表 纷纷 离场 以示 抗议,BV1VsxTecEw1,309764,516,473,931,512,537,16949,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1VsxTecEw1/,1645,2024-09-27 04:53,2024-09-28 04:50:23,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19554364,7443,351841688,单个自制视频总播放数>=100万
相关视频,BV144421o7k5,相对论 医学 无法 战胜 疾病 做,BV1cW4y1872J,351855,326,669,4444,5198,2845,31144,0,社会,央视新闻,456664753.0,https://www.bilibili.com/video/BV1cW4y1872J/,887,2024-08-26 14:53,2022-08-19 12:03:16,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19550189,7442,351768520,单个自制视频总播放数>=100万
相关视频,BV1Jb42177To,人民 海军 首部 航母 主题 宣传片 深蓝 深蓝 片尾 彩蛋 更加 精彩,BV1eu411k7Ev,1847267,8967,7115,43942,117350,26265,176381,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV1eu411k7Ev/,512,2024-08-10 23:53,2022-04-22 00:37:42,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1o4421U7BX,金牌 奥运会 每个 拼搏 英雄,BV1wh411z7ru,60111,65,594,248,313,71,17379,0,竞技体育,新华社,473837611.0,https://www.bilibili.com/video/BV1wh411z7ru/,327,2024-08-03 06:53,2021-07-27 14:42:53,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1G1421t7RK,江寻千 这位 主 视频 不敢 催,BV1JZ421p78g,738835,766,782,15099,26699,1638,112795,0,手工,新华社,473837611.0,https://www.bilibili.com/video/BV1JZ421p78g/,329,2024-08-03 08:53,2024-06-03 07:54:58,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1bFt5e7EPy,主播 联播 征途 星辰 大海 世道人心,BV1jz411z7q6,102979,224,513,598,840,350,16310,0,热点,央视新闻,456664753.0,https://www.bilibili.com/video/BV1jz411z7q6/,1395,2024-09-16 18:53,2020-04-24 14:19:01,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19554364,7443,351841688,单个自制视频总播放数>=100万
相关视频,BV16Z421T73G,东北 人能 拒绝 一声声 大哥,BV11c411w7Y6,1476665,73,1163,806,79,105,16905,0,搞笑,川观新闻,497987732.0,https://www.bilibili.com/video/BV11c411w7Y6/,1,2024-07-20 16:53,2023-05-20 08:41:48,川观新闻,497987732.0,5.0,四川日报新闻客户端,,1.0,1,497987732.0,川观新闻,女,125347,14168,27937584,所有自制视频总播放数>=100万
相关视频,BV1HP2zYqELC,金发 萌娃 中国 考试 中文 英语 不及格 开口 网友 悟,BV1if4y1t76E,6358979,446,1790,7114,583,429,70645,0,社会,直播日照,590804848.0,https://www.bilibili.com/video/BV1if4y1t76E/,207,2024-10-13 08:53,2021-06-23 08:06:35,直播日照,590804848.0,5.0,日照广播电视台官方账号,,1.0,1,590804848.0,直播日照,保密,98380,14847,40776495,单个自制视频总播放数>=100万
相关视频,BV1ux4y1476o,员工 曝 劈 腿 男钱色 交易 涉 多家 基金 员工 东证 期货 警方 立案,BV1Yr421K718,225369,192,1081,1477,202,2597,7046,0,社会,四川观察,487614876.0,https://www.bilibili.com/video/BV1Yr421K718/,211,2024-07-29 10:53,2024-07-29 09:14:11,四川观察,487614876.0,5.0,四川广播电视台官方账号,,1.0,1,487614876.0,四川观察,保密,937471,10850,152725193,单个自制视频总播放数>=100万
热门视频,,王力宏 献唱 经典 歌 成龙 大哥 打拍子 黄晓明 手机 直拍 肖战 阿云嘎摇着 身子 跟唱 氛围 太好了,BV1YZskehEBq,172928,721,1214,1471,2287,2109,7826,0,音乐现场,电影频道融媒体中心,343084292.0,https://www.bilibili.com/video/BV1YZskehEBq/,1521,2024-09-22 00:53,2024-09-22 13:47:52,电影频道融媒体中心,343084292.0,5.0,电影频道融媒体中心,,1.0,1,343084292.0,电影频道融媒体中心,保密,810709,4290,10202457,所有自制视频总播放数>=100万
相关视频,BV1B4421Z7bD,邯郸 银行 董事长 身亡 警方 通报 嫌疑人 当场 控制,BV1Tf421i7tt,530357,2177,11566,2045,620,6498,20962,0,社会,四川观察,487614876.0,https://www.bilibili.com/video/BV1Tf421i7tt/,637,2024-08-16 04:53,2024-08-16 06:00:17,四川观察,487614876.0,5.0,四川广播电视台官方账号,,1.0,1,487614876.0,四川观察,保密,937471,10850,152725193,单个自制视频总播放数>=100万
热门视频,,自愿 签订 出门在外 互帮 父母 条约 暖心 约定 太好了,BV1fv2JYCEwy,318004,93,551,745,802,55,43288,0,社会,河南民生频道,403207842.0,https://www.bilibili.com/video/BV1fv2JYCEwy/,113,2024-10-09 10:53,2024-10-08 09:43:21,河南民生频道,403207842.0,5.0,河南广播电视台民生频道《大参考》栏目官方账号,,1.0,1,403207842.0,河南民生频道,保密,196197,2182,6288055,单个自制视频总播放数>=100万
相关视频,BV1Dw4m1r7KD,主播 联播 湖北 归队 帮 一把,BV1aK4y1b7CB,74945,103,193,203,418,288,12081,0,社会,央视新闻,456664753.0,https://www.bilibili.com/video/BV1aK4y1b7CB/,697,2024-08-18 16:53,2020-04-27 14:50:34,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19550189,7442,351768520,单个自制视频总播放数>=100万
相关视频,BV1rf421e7Yo,泪目 陈祥榕 烈士 生前 珍贵 影像,BV1M3411374c,176535,644,386,1795,1535,748,32910,0,热点,人民日报,1131457022.0,https://www.bilibili.com/video/BV1M3411374c/,843,2024-08-24 18:53,2022-06-15 04:32:26,人民日报,1131457022.0,5.0,人民日报官方账号,,1.0,1,1131457022.0,人民日报,保密,15228335,3044,157344819,单个自制视频总播放数>=100万
相关视频,BV1wT421r7oP,浙大 研究生 晒 奖学金 证书 缅怀 宗庆后,BV1zx4y1r7qM,70838,25,48,256,135,23,20481,0,日常,西部决策D视频,602902262.0,https://www.bilibili.com/video/BV1zx4y1r7qM/,205,2024-07-29 04:53,2024-02-26 08:27:03,西部决策D视频,602902262.0,5.0,西部决策网D视频官方账号,,1.0,1,602902262.0,西部决策D视频,保密,76202,21108,28989092,单个自制视频总播放数>=100万
相关视频,BV1mr2RYsEKC,中国 做,BV1P44y1z78p,1416537,5522,1057,51679,28786,22289,87963,0,社会,人民网,33775467.0,https://www.bilibili.com/video/BV1P44y1z78p/,264,2024-10-15 17:53,2021-06-26 10:55:24,人民网,33775467.0,5.0,人民网官方账号,,1.0,1,33775467.0,人民网,保密,3643227,5696,64631509,
相关视频,BV1zr421M7Kk,胖 东来 捧杀 对哥 无效,BV1jK42187do,4902392,2601,6708,13094,9000,2245,296164,0,科学科普,中国食品报融媒体,439478093.0,https://www.bilibili.com/video/BV1jK42187do/,31,2024-07-21 22:53,2024-02-21 10:35:15,中国食品报融媒体,439478093.0,5.0,中国食品报融媒体官方帐号,,1.0,1,439478093.0,中国食品报融媒体,保密,3800644,445,52536069,单个自制视频总播放数>=100万
相关视频,BV1wZ421K7dU,交配 终生 产卵 黑寡妇 有多毒,BV1MG411w7ye,977773,1602,1700,4166,1797,1394,131816,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV1MG411w7ye/,248,2024-07-30 23:53,2022-11-08 14:23:59,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2764441,1244,73329829,单个自制视频总播放数>=100万
